Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,/tasks/229,1,0,22.90499999799067,22.90499999799067,22.90499999799067,22.90499999799067,0.0,0.017110705637721036,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/tasks/229,2,0,5.337000002327841,5.73140000415151,5.337000002327841,6.125800005975179,89.0,0.03422141127544207,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/tasks/229,2,0,12,23.62400000129128,11.60610000079032,35.64190000179224,96.0,0.03422141127544207,0.0,36,36,36,36,36,36,36,36,36,36,36
DELETE,/tasks/231,1,0,21.280000000842847,21.280000000842847,21.280000000842847,21.280000000842847,0.0,0.017110705637721036,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/tasks/231,1,0,23.68840000417549,23.68840000417549,23.68840000417549,23.68840000417549,96.0,0.017110705637721036,0.0,24,24,24,24,24,24,24,24,24,24,24
DELETE,/tasks/232,1,0,7.248900001286529,7.248900001286529,7.248900001286529,7.248900001286529,0.0,0.017110705637721036,0.0,7,7,7,7,7,7,7,7,7,7,7
PATCH,/tasks/233,1,0,10.046499999589287,10.046499999589287,10.046499999589287,10.046499999589287,89.0,0.017110705637721036,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/tasks/234,1,0,11.336200004734565,11.336200004734565,11.336200004734565,11.336200004734565,89.0,0.017110705637721036,0.0,11,11,11,11,11,11,11,11,11,11,11
PUT,/tasks/234,1,0,34.815099999832455,34.815099999832455,34.815099999832455,34.815099999832455,95.0,0.017110705637721036,0.0,35,35,35,35,35,35,35,35,35,35,35
DELETE,/tasks/235,1,0,31.58170000097016,31.58170000097016,31.58170000097016,31.58170000097016,0.0,0.017110705637721036,0.0,32,32,32,32,32,32,32,32,32,32,32
PATCH,/tasks/236,1,0,26.211600001261104,26.211600001261104,26.211600001261104,26.211600001261104,97.0,0.017110705637721036,0.0,26,26,26,26,26,26,26,26,26,26,26
PUT,/tasks/236,1,0,24.60150000115391,24.60150000115391,24.60150000115391,24.60150000115391,96.0,0.017110705637721036,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/tasks/237,1,0,11.598400000366382,11.598400000366382,11.598400000366382,11.598400000366382,89.0,0.017110705637721036,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/tasks/238,1,0,6.907099996169563,6.907099996169563,6.907099996169563,6.907099996169563,89.0,0.017110705637721036,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/tasks/239,1,0,6.078699996578507,6.078699996578507,6.078699996578507,6.078699996578507,96.0,0.017110705637721036,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/tasks/239,2,0,23,24.34344999710447,22.769299997889902,25.91759999631904,96.0,0.03422141127544207,0.0,26,26,26,26,26,26,26,26,26,26,26
DELETE,/tasks/241,1,0,10.290300000633579,10.290300000633579,10.290300000633579,10.290300000633579,0.0,0.017110705637721036,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/tasks/242,1,0,6.167399995320011,6.167399995320011,6.167399995320011,6.167399995320011,88.0,0.017110705637721036,0.0,6,6,6,6,6,6,6,6,6,6,6
PATCH,/tasks/242,1,0,25.113100004091393,25.113100004091393,25.113100004091393,25.113100004091393,88.0,0.017110705637721036,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/tasks/243,1,0,23.593899997649714,23.593899997649714,23.593899997649714,23.593899997649714,0.0,0.017110705637721036,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/tasks/243,1,0,7.300199999008328,7.300199999008328,7.300199999008328,7.300199999008328,89.0,0.017110705637721036,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/tasks/245,1,0,8.727300002647098,8.727300002647098,8.727300002647098,8.727300002647098,89.0,0.017110705637721036,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/tasks/246,2,0,9,8.934599998610793,8.866999996826053,9.002200000395533,93.0,0.03422141127544207,0.0,9,9,9,9,9,9,9,9,9,9,9
PATCH,/tasks/246,1,0,20.135699996899348,20.135699996899348,20.135699996899348,20.135699996899348,97.0,0.017110705637721036,0.0,20,20,20,20,20,20,20,20,20,20,20
PUT,/tasks/246,1,0,25.260599999455735,25.260599999455735,25.260599999455735,25.260599999455735,96.0,0.017110705637721036,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/tasks/247,2,0,4.0936000004876405,4.610100000718376,4.0936000004876405,5.126600000949111,89.0,0.03422141127544207,0.0,5,5,5,5,5,5,5,5,5,5,5
DELETE,/tasks/250,1,0,26.30670000507962,26.30670000507962,26.30670000507962,26.30670000507962,0.0,0.017110705637721036,0.0,26,26,26,26,26,26,26,26,26,26,26
PATCH,/tasks/250,1,0,4.959899997629691,4.959899997629691,4.959899997629691,4.959899997629691,89.0,0.017110705637721036,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/tasks/253,2,0,9,8.974299998953938,8.906600000045728,9.041999997862149,89.0,0.03422141127544207,0.0,9,9,9,9,9,9,9,9,9,9,9
PATCH,/tasks/253,1,0,8.221900003263727,8.221900003263727,8.221900003263727,8.221900003263727,89.0,0.017110705637721036,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/tasks/254,1,0,9.1723000005004,9.1723000005004,9.1723000005004,9.1723000005004,97.0,0.017110705637721036,0.0,9,9,9,9,9,9,9,9,9,9,9
PATCH,/tasks/254,4,0,12,16.31117500073742,7.865300001867581,25.914099998772144,94.75,0.06844282255088414,0.0,20,20,26,26,26,26,26,26,26,26,26
PUT,/tasks/254,2,0,21.31030000600731,23.090750004485017,21.31030000600731,24.871200002962723,96.0,0.03422141127544207,0.0,25,25,25,25,25,25,25,25,25,25,25
DELETE,/tasks/255,1,0,23.463199999241624,23.463199999241624,23.463199999241624,23.463199999241624,0.0,0.017110705637721036,0.0,23,23,23,23,23,23,23,23,23,23,23
DELETE,/tasks/256,1,0,21.25990000058664,21.25990000058664,21.25990000058664,21.25990000058664,0.0,0.017110705637721036,0.0,21,21,21,21,21,21,21,21,21,21,21
DELETE,/tasks/257,1,0,12.028999997710343,12.028999997710343,12.028999997710343,12.028999997710343,0.0,0.017110705637721036,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/tasks/257,1,0,9.741599998960737,9.741599998960737,9.741599998960737,9.741599998960737,96.0,0.017110705637721036,0.0,10,10,10,10,10,10,10,10,10,10,10
PATCH,/tasks/258,2,0,4.16889999905834,14.4226999982493,4.16889999905834,24.67649999744026,88.5,0.03422141127544207,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/tasks/260,1,0,3.6700999989989214,3.6700999989989214,3.6700999989989214,3.6700999989989214,89.0,0.017110705637721036,0.0,4,4,4,4,4,4,4,4,4,4,4
PATCH,/tasks/265,1,0,10.324700000637677,10.324700000637677,10.324700000637677,10.324700000637677,88.0,0.017110705637721036,0.0,10,10,10,10,10,10,10,10,10,10,10
PUT,/tasks/266,2,0,15.35159999912139,16.482349998113932,15.35159999912139,17.613099997106474,95.5,0.03422141127544207,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/tasks/267,1,0,8.887900003173854,8.887900003173854,8.887900003173854,8.887900003173854,89.0,0.017110705637721036,0.0,9,9,9,9,9,9,9,9,9,9,9
DELETE,/tasks/268,1,0,20.960900001227856,20.960900001227856,20.960900001227856,20.960900001227856,0.0,0.017110705637721036,0.0,21,21,21,21,21,21,21,21,21,21,21
PUT,/tasks/269,1,0,8.971700000984129,8.971700000984129,8.971700000984129,8.971700000984129,96.0,0.017110705637721036,0.0,9,9,9,9,9,9,9,9,9,9,9
PUT,/tasks/271,1,0,14.570599996659439,14.570599996659439,14.570599996659439,14.570599996659439,96.0,0.017110705637721036,0.0,15,15,15,15,15,15,15,15,15,15,15
,Aggregated,241,0,12,15.378222406621543,3.6700999989989214,51.115399997797795,6248.0331950207465,4.12368005869077,0.0,12,20,22,23,26,33,36,44,51,51,51
